"city1","city2","city3"
21.5620084300362,48.9853708036402,41.2290041285182
20.9332661293495,48.9934249377866,41.1192353844867
18.1030327418541,49.0011123800461,40.792970709524
17.7703731266858,49.008466566707,40.7827417862842
16.410088324601,49.0155178852164,40.7413318142763
17.2566695146764,49.0222939521843,40.9556773638288
21.2564032067494,49.0288198660388,41.5597767471389
21.9661492067029,49.0351184366425,43.4820353480338
24.7193907434979,49.0412103939727,49.0862331013371
26.4101708005684,49.0471145777728,50.7082354427334
33.8415687014077,49.0528481099102,55.5207654368539
34.8549481593323,49.0584265510187,56.9759044212423
39.2936416638242,49.0638640428576,61.380841253098
39.8863846999772,49.0691734376895,61.7770779708889
43.167290072596,49.0743664158613,61.8895973517139
42.0229513609312,49.0794535926638,61.451906939953
37.025483865524,49.0844446154473,59.8921761374672
36.3157721284305,49.089348251882,57.5175919440926
33.2256489220979,49.0941724701702,50.8235004477033
31.614820172037,49.0989245119449,49.1339248066964
25.0618140858467,49.1036109585208,44.1940472820158
24.7477638024178,49.1082377911046,43.4191070623869
23.1959974818475,49.112810445515,41.1012333357003
23.2737621890815,49.1173338619133,40.9193193975684
23.4543030976375,49.121812529999,40.5049009012989
24.443529238224,49.1262505300844,40.208031804292
28.8525220468394,49.1306515704245,39.5860558476015
30.405319264665,49.1350190211421,39.476758973181
37.6037978893652,49.1393559450602,39.2220644204816
38.6516584037133,49.1436651257223,40.5089841027505
43.6141457285147,49.1479490928586,44.5981715778932
43.8031399754548,49.1522101455293,46.226399405721
44.7293231166602,49.1564503731579,50.8285405584871
44.0394477336862,49.1606716746468,52.1471261161594
40.9068931180051,49.1648757757498,55.9141254840422
40.3083593166218,49.1690642448601,56.1455215102967
37.4356999199837,49.173238507359,56.7350265170302
36.8692832279733,49.1773998586566,55.8400314100577
34.2119177732551,49.1815494760429,53.1709088237834
33.919063301866,49.1856884294581,52.4514809338426
32.5507039972462,49.1898176912816,50.2539969952102
31.7939278951479,49.1939381452277,49.6185256880972
28.25381991796,49.1980505944304,47.7184993055158
27.5336980635498,49.202155768791,47.112463779018
24.2811705159622,49.2062543316559,45.3646673974599
23.7020850209882,49.2103468858851,45.1351859789963
21.0254989569556,49.2144339793677,44.4450972404254
21.0746504513981,49.2185161100342,43.4985348198915
21.3366952417303,49.222593730412,40.6833565426897
20.710091698287,49.2266672517657,40.5751601026795
17.8781581946824,49.2307370478589,40.2476010643924
17.5468500161623,49.2348034583744,40.2384374530148
16.1854909456825,49.2388667920213,40.1961506286509
17.0329260807704,49.2429273293597,40.4112178963276
21.031980964747,49.2469853253669,41.0147232456812
21.7422665549844,49.2510410117708,42.9374707850234
24.4950791669094,49.2550945991693,48.5412661018622
26.1862001799785,49.2591462789573,50.163599681444
33.6173270520174,49.2631962250775,54.9758570393847
34.6309219530225,49.2672445956121,56.4312204256954
39.0694441999918,49.2712915342287,60.8359725563755
39.6623233701947,49.2753371714946,61.2323612983732
42.9431205287084,49.2793816260718,61.3447555508152
41.7988678373489,49.2834250058021,60.9071681299699
36.8013319636752,49.2874674086938,59.3473525575187
36.0916745810428,49.2915089238186,56.9728381367739
33.0015081678904,49.2955496321264,50.2786892117912
31.3907137632951,49.2995896071856,48.5891608392238
24.8376803756044,49.3036289158564,43.6492444087431
24.5236517943686,49.3076676189026,42.8743362117767
22.9718682225418,49.3117057715472,40.5564361278141
23.0496466429452,49.3157434239777,40.3745438838807
23.2301766507872,49.3197806218056,39.9601075315077
24.2194114564431,49.3238174064831,39.6632531315376
28.6283973771217,49.3278538156828,39.0412650779811
30.1812000702265,49.331889883642,38.9319781602729
37.379674342581,49.3359256414764,38.6772754123832
38.4275383166454,49.3399611174642,39.9642018399654
43.3900228912891,49.3439963373052,44.0533837631623
43.5790193243528,49.3480313243558,45.6816161606965
44.5052007277901,49.3520660998427,50.2837535522197
43.8153267261826,49.3561006830569,51.6023422057032
40.6827710124416,49.3601350915307,55.3693390254797
40.0842380839154,49.3641693411975,55.6007371490346
37.2115779934359,49.3682034465379,56.1902404295179
36.6451618529659,49.372237420712,55.2952467433908
33.9877959598236,49.3762712756802,52.6261229876443
33.6949418369415,49.3803050223119,51.9066960602749
32.3265822552905,49.3843386704858,49.7092113293673
31.5698063734067,49.3883722291796,49.0737406743618
28.0296982211685,49.3924057065523,47.1737137550425
27.3095765059071,49.3964391100192,46.567678670324
24.0570488477089,49.4004724463192,44.8198819251453
23.4779634406603,49.4045057215769,44.5904008059713
20.8013773067351,49.4085389413583,43.9003118210606
20.8505288567358,49.412572110722,42.9537496032845
21.1125736029043,49.4166052342651,40.1385711591964
20.4859700945671,49.4206383161659,40.0303748565473
17.6540365630564,49.4246713602213,39.7028157052007
17.3227284067191,49.4287043698824,39.6936521868804
15.961369318606,49.4327373482851,39.6513652859228
16.8088044677107,49.43677029828,39.8664326166423
20.8078593405452,49.4408032224571,40.4699379141065
21.5181449396395,49.4448361231708,42.392685496158
24.2709575445241,49.4488690025605,47.9964807778436
25.9620785631898,49.4529018625705,49.6188143863593
33.3932054307799,49.456934704968,54.431071720485
34.4068003353213,49.4609675313591,55.8864351263974
38.8453225794795,49.4650003432031,60.2911872409437
39.438201751917,49.4690331418265,60.6875759962209
42.7189989086544,49.4730659284349,60.7999702377327
41.5747462187069,49.4770987041238,60.3623828258838
36.5772103439108,49.4811314698889,58.8025672460279
35.8675529621706,49.4851642266351,56.4280528313778
32.777386548309,49.4891969751848,49.7339039013787
31.1665921442775,49.4932297162853,48.0443755329402
24.6135587561386,49.4972624506159,43.104459099061
24.299530175259,49.5012951787939,42.3295509048918
22.7477466031491,49.5053279013803,40.0116508186269
22.8255250237775,49.509360618885,39.8297585765886
23.0060550314406,49.5133933317713,39.4153222226558
23.9952898372388,49.5174260404604,39.1184678239695
28.4042757578043,49.521458745335,38.4964797693563
29.957078450999,49.5254914467429,38.3871928525178
37.155552723282,49.5295241450002,38.1324901039123
38.2034166974033,49.5335568403942,39.4194165320837
43.1659012720018,49.5375895331859,43.5085984547956
43.3548977051014,49.5416222236127,45.136830852729
44.2810791085102,49.5456549118903,49.7389682439236
43.5912051069253,49.5496875982145,51.0575568976776
40.4586493931663,49.5537202827635,54.8245537172315
39.8601164646544,49.5577529656991,55.0559518409696
36.9874563741635,49.5617856471686,55.6454551213021
36.4210402337026,49.5658183273055,54.7504614352991
33.763674340553,49.5698510062313,52.0813376794505
33.4708202176767,49.5738836840566,51.3619107521652
32.1024606360212,49.5779163608817,49.1644260211883
31.3456847541409,49.5819490367977,48.5289553662398
27.8055766018999,49.5859817118875,46.6289284468736
27.0854548866408,49.5900143862265,46.0228933621937
23.8329272284408,49.5940470598832,44.2750966169832
23.2538418213936,49.5980797329198,44.0456154978354
20.5772556874673,49.6021124053927,43.3555265129032
20.6264072374689,49.6061450773535,42.4089642951448
20.8884519836367,49.6101777488487,39.5937858510421
20.2618484753001,49.6142104199209,39.485589548405
17.4299149437888,49.6182430906087,39.1580303970486
17.098606787452,49.622275760947,39.1488668787363
15.7372476993385,49.6263084309678,39.1065799777721
16.5846828484435,49.6303411006999,39.3216473084971
20.5837377212778,49.6343737701698,39.9251526059568
21.2940233203723,49.6384064394013,41.847900188012
24.0468359252568,49.6424391084162,47.4516954696945
25.7379569439225,49.6464717772342,49.0740290782128
33.1690838115125,49.6505044458733,53.8862864123363
34.182678716054,49.6545371143497,55.3416498182505
38.6212009602122,49.6585697826784,59.7464019327954
39.2140801326497,49.6626024508728,60.1427906880737
42.4948772893871,49.6666351189451,60.2551849295846
41.3506245994396,49.6706677869064,59.8175975177364
36.3530887246435,49.674700454767,58.2577819378799
35.6434313429033,49.6787331225359,55.8832675232303
32.5532649290416,49.6827657902216,49.1891185932308
30.9424705250101,49.6867984578316,47.4995902247927
24.3894371368713,49.6908311253728,42.5596737909132
24.0754085559917,49.6948637928515,41.7847655967442
22.5236249838818,49.6988964602734,39.4668655104791
22.6014034045102,49.7029291276436,39.2849732684409
22.7819334121733,49.706961794967,38.870536914508
23.7711682179715,49.7109944622477,38.5736825158219
28.180154138537,49.7150271294897,37.9516944612085
29.7329568317316,49.7190597966964,37.8424075443701
36.9314311040147,49.7230924638712,37.5877047957645
37.9792950781359,49.7271251310168,38.874631223936
42.9417796527345,49.731157798136,42.9638131466479
43.130776085834,49.7351904652312,44.5920455445813
44.0569574892428,49.7392231323045,49.1941829357759
43.367083487658,49.743255799358,50.5127715895299
40.234527773899,49.7472884663935,54.2797684090837
39.6359948453871,49.7513211334126,54.5111665328219
36.7633347548962,49.7553538004168,55.1006698131544
36.1969186144352,49.7593864674074,54.2056761271514
33.5395527212857,49.7634191343858,51.5365523713027
33.2466985984094,49.767451801353,50.8171254440175
31.8783390167538,49.77148446831,48.6196407130406
31.1215631348736,49.7755171352577,47.9841700580921
27.5814549826325,49.7795498021971,46.0841431387259
26.8613332673735,49.7835824691288,45.478108054046
23.6088056091734,49.7876151360537,43.7303113088355
23.0297202021262,49.7916478029722,43.5008301896877
20.3531340681999,49.795680469885,42.8107412047555
20.4022856182016,49.7997131367926,41.864178986997
20.6643303643693,49.8037458036954,39.0490005428944
20.0377268560327,49.807778470594,38.9408042402573
17.2057933245215,49.8118111374886,38.6132450889008
16.8744851681846,49.8158438043797,38.6040815705886
15.5131260800712,49.8198764712676,38.5617946696243
16.3605612291761,49.8239091381526,38.7768620003494
20.3596161020105,49.8279418050348,39.380367297809
21.0699017011049,49.8319744719147,41.3031148798643
23.8227143059894,49.8360071387924,46.9069101615468
25.5138353246551,49.840039805668,48.529243770065
32.9449621922452,49.8440724725419,53.3415011041886
33.9585570967866,49.848105139414,54.7968645101028
38.3970793409449,49.8521378062847,59.2016166246476
38.9899585133823,49.8561704731541,59.598005379926
42.2707556701198,49.8602031400221,59.7103996214369
41.1265029801723,49.8642358068891,59.2728122095887
36.1289671053761,49.868268473755,57.7129966297322
35.4193097236359,49.87230114062,55.3384822150826
32.3291433097743,49.8763338074842,48.6443332850831
30.7183489057428,49.8803664743476,46.954804916645
24.1653155176039,49.8843991412103,42.0148884827655
23.8512869367244,49.8884318080723,41.2399802885965
22.2995033646144,49.8924644749338,38.9220802023314
22.3772817852429,49.8964971417947,38.7401879602932
22.5578117929059,49.9005298086552,38.3257516063603
23.5470465987041,49.9045624755153,38.0288972076741
27.9560325192696,49.9085951423749,37.4069091530608
29.5088352124643,49.9126278092342,37.2976222362224
36.7073094847474,49.9166604760932,37.0429194876168
37.7551734588686,49.9206931429518,38.3298459157883
42.7176580334671,49.9247258098102,42.4190278385002
42.9066544665667,49.9287584766684,44.0472602364336
43.8328358699755,49.9327911435263,48.6493976276282
43.1429618683906,49.9368238103841,49.9679862813822
40.0104061546316,49.9408564772416,53.734983100936
39.4118732261197,49.944889144099,53.9663812246742
36.5392131356288,49.9489218109562,54.5558845050067
35.9727969951679,49.9529544778133,53.6608908190037
33.3154311020184,49.9569871446703,50.991767063155
33.0225769791421,49.9610198115272,50.2723401358698
31.6542173974865,49.9650524783839,48.0748554048929
30.8974415156063,49.9690851452406,47.4393847499444
27.3573333633652,49.9731178120972,45.5393578305782
26.6372116481062,49.9771504789536,44.9333227458983
23.3846839899061,49.9811831458101,43.1855260006878
22.8055985828589,49.9852158126664,42.9560448815399
20.1290124489326,49.9892484795227,42.2659558966077
20.1781639989342,49.993281146379,41.3193936788493
20.440208745102,49.9973138132352,38.5042152347467
19.8136052367654,50.0013464800914,38.3960189321096
16.9816717052542,50.0053791469475,38.0684597807531
16.6503635489173,50.0094118138036,38.0592962624409
15.2890044608038,50.0134444806596,38.0170093614766
16.1364396099088,50.0174771475156,38.2320766922017
20.1354944827431,50.0215098143716,38.8355819896613
20.8457800818376,50.0255424812276,40.7583295717165
23.5985926867221,50.0295751480835,46.3621248533991
25.2897137053878,50.0336078149395,47.9844584619173
32.7208405729779,50.0376404817954,52.7967157960409
33.7344354775193,50.0416731486513,54.2520792019551
38.1729577216775,50.0457058155072,58.6568313164999
38.765836894115,50.049738482363,59.0532200717783
42.0466340508524,50.0537711492189,59.1656143132892
40.9023813609049,50.0578038160747,58.728026901441
35.9048454861088,50.0618364829305,57.1682113215844
35.1951881043686,50.0658691497864,54.7936969069349
32.105021690507,50.0699018166422,48.0995479769354
30.4942272864755,50.073934483498,46.4100196084972
23.9411938983366,50.0779671503538,41.4701031746177
23.627165317457,50.0819998172095,40.6951949804488
22.0753817453471,50.0860324840653,38.3772948941837
22.1531601659755,50.0900651509211,38.1954026521455
22.3336901736386,50.0940978177769,37.7809662982126
23.3229249794368,50.0981304846326,37.4841118995264
27.7319109000023,50.1021631514884,36.8621238449131
29.284713593197,50.1061958183442,36.7528369280747
36.48318786548,50.1102284851999,36.4981341794691
37.5310518396012,50.1142611520557,37.7850606076406
42.4935364141998,50.1182938189114,41.8742425303525
42.6825328472994,50.1223264857672,43.5024749282859
43.6087142507082,50.1263591526229,48.1046123194805
42.9188402491233,50.1303918194787,49.4232009732345
39.7862845353643,50.1344244863344,53.1901977927883
39.1877516068524,50.1384571531902,53.4215959165265
36.3150915163615,50.1424898200459,54.011099196859
35.7486753759006,50.1465224869016,53.116105510856
33.091309482751,50.1505551537574,50.4469817550073
32.7984553598747,50.1545878206131,49.7275548277221
31.4300957782192,50.1586204874688,47.5300700967452
